1.32589E+18,"Texas A&amp;M head football coach Jimbo Fisher has announced practice is paused due to positive COVID-19 tests.

https://t.co/w61Be9GWZa",2020-11-09T19:44:23.000Z,16292883,9ce0f1d2eb5998ce,,en
1.32588E+18,Breaking: Texas A&amp;M has suspended football activities today due to a few players testing positive for COVID-19. All players have been retested today. #GigEm,2020-11-09T19:01:43.000Z,1202633154,00a4bbcc0dcd7572,,en
1.31975E+18,@drhollira Only on the A&amp;M campus. It’s free for anyone. https://t.co/X5sbNWFdh3,2020-10-23T21:18:54.000Z,16292883,00a4bbcc0dcd7572,,en
1.31907E+18,".@TAMU has debuted new testing kiosks and is offering free, walk-up COVID-19 tests for anyone in the state.

Similar kiosks were announced at @txst in late September but require a scheduled appointment and are only available to faculty, staff and students. https://t.co/ksVrdI5tE5",2020-10-21T23:57:44.000Z,2363436115,00a4bbcc0dcd7572,,en
1.31905E+18,"@kyrstindene14 They did it for COVID reasons I think, because TAMU gave us off from Thanksgiving- Jan because they don’t want us traveling and coming back to school in between",2020-10-21T22:46:24.000Z,1256331554,00a4bbcc0dcd7572,,en
1.31868E+18,Congrats to awesome student @rswhittle for his new article on socioeconomic factors of COVID-19  cases in NYC! @TAMU_BHP @TAMUEngineering @TAMU  @hlkn_tamu @ISUnet @ISU_SSP https://t.co/N5eHKNuzIN,2020-10-20T22:30:05.000Z,346636251,00a4bbcc0dcd7572,,en
1.3183E+18,"Y’all gotta get better at picking these random covid testing @TAMU, I literally get tested every week 💀 give it to someone who don’t follow guidelines or doesn’t wear a face mask",2020-10-19T21:33:18.000Z,2450451206,00a4bbcc0dcd7572,,en
1.31714E+18,Texas A&amp;M is good to go for its 3 pm Saturday game at Mississippi State on the COVID testing front — team preparing to board flight now.,2020-10-16T16:34:22.000Z,46845373,9ce0f1d2eb5998ce,,en
1.31612E+18,Texas A&amp;M AD Ross Bjork on 5 positive COVID-19 tests in Florida football program — Aggies defeated Gators last Saturday at Kyle Field: https://t.co/eDYxBsu8Y6,2020-10-13T21:10:00.000Z,46845373,9ce0f1d2eb5998ce,,en
1.31502E+18,"not only is tamu’s ap rank going up after this win, but so is our covid case count😍😍😍",2020-10-10T20:09:46.000Z,4744185037,00a4bbcc0dcd7572,,en
1.31428E+18,if tamu is really worried about us traveling during spring break and risking people contracting covid why don’t we just go back to completely online????,2020-10-08T19:06:02.000Z,2975855975,00a4bbcc0dcd7572,,en
1.31206E+18,"COVID-19 changes Texas A&amp;M football’s travel, study plans, starting with Saturday's game against Alabama https://t.co/IOadCmk6kc",2020-10-02T15:57:48.000Z,170139958,00a4bbcc0dcd7572,,en
1.30852E+18,"Press is waiting in @TAMU’s 21st Century Classroom Building for Dr. Deborah L. Birx, the White House COVID-19 response coordinator, to speak about her tour of the College Station vaccine facility + more. @TheBattOnline https://t.co/ibcNYH6HVr",2020-09-22T21:19:39.000Z,9.07022E+17,0fc294b528d42000,,en
