author id,created_at,geo,id,lang,tweet
999271323019956224,2020-12-28 17:46:44+00:00, ,1343614373873528837,en,RT  ENZCHow do we beat inevitable  mutations The key is to produce monoclonal antibodies that target a
1327297513741836296,2020-12-28 17:45:46+00:00, ,1343614131757330433,en,RT  ENZCHow do we beat inevitable  mutations The key is to produce monoclonal antibodies that target a
1321230252375482369,2020-12-28 17:45:22+00:00, ,1343614029533736967,en,RT  ENZCHow do we beat inevitable  mutations The key is to produce monoclonal antibodies that target a
1336543428872646656,2020-12-28 17:43:28+00:00, ,1343613552993710081,en,RT  ENZCHow do we beat inevitable  mutations The key is to produce monoclonal antibodies that target a
1200330399102197761,2020-12-28 17:43:03+00:00, ,1343613448471552000,en,RT  ENZCHow do we beat inevitable  mutations The key is to produce monoclonal antibodies that target a
1273807044403965952,2020-12-28 17:42:58+00:00, ,1343613425121951744,en,ENZCHow do we beat inevitable  mutations The key is to produce monoclonal antibodies that target a conserved immutable site on the virus such that the virus cannot mutate around the antibody therapeutic AampM Updates Imminent  
1315664918419435520,2020-12-28 16:08:55+00:00, ,1343589756890857472,en,RT  ENZCBig filing AH last night NVAX went from 3 up to 189 in less than a yearIBIO 7 to 7 in less than 3 mon
17870317,2020-12-28 14:03:07+00:00, ,1343558097080619008,en,LSU must exit its COVID19 funk in time for its SEC opener vs Texas AampM 
15161653,2020-12-28 14:00:14+00:00, ,1343557374938906625,en,LSU must exit its COVID19 funk in time for its SEC opener vs Texas AampM 
256646610,2020-12-28 13:52:45+00:00, ,1343555488244523009,en,    I guess the best part of this for me is that Texas AampM didnt even play their entire schedule I bet if I looked more than half of the teams missed games because of Covid Its not my fault you dont read look at stats and just endlessly provide opinion
17870317,2020-12-28 13:31:06+00:00, ,1343550041470996486,en,LSU must exit its COVID19 funk in time for its SEC opener vs Texas AampM 
29523826,2020-12-28 13:04:05+00:00, ,1343543242307100672,en,LSU must exit its COVID19 funk in time for its SEC opener vs Texas AampM 
15161625,2020-12-28 13:04:04+00:00, ,1343543236254691331,en,LSU must exit its COVID19 funk in time for its SEC opener vs Texas AampM 
41158422,2020-12-28 13:03:31+00:00, ,1343543098954149890,en,You never know if the game is going to get canceled or if youre actually going to get the virusForward Trendon Watford as LSU prepares to open SEC play Tuesday vs Aggies 
1480338367,2020-12-28 12:34:05+00:00, ,1343535691448410112,en,LSU must exit its COVID19 funk in time for its SEC opener vs Texas AampM 
34374919,2020-12-28 12:14:06+00:00, ,1343530661706149888,en,LSU must exit its COVID19 funk in time for its SEC opener vs Texas AampM 
2878380616,2020-12-28 11:38:07+00:00, ,1343521608649101312,en,   Thats awesome yall have a good relationship and your in school I recently got my autodiesel cert done and Im going back after covid is over to texas AampM for their agribusiness program I wont deny theres opportunity there
2293485607,2020-12-28 03:56:57+00:00, ,1343405551703752704,en,RT  Texas game with Texas AampMCC cancelled due to COVID19 protocols 
437073962,2020-12-28 03:51:46+00:00, ,1343404247228936192,en,RT  Early Vaccine Doubters Now Show a Willingness to Roll Up Their Sleeves  Dr Timothy Callaghan  
1040946682148483077,2020-12-28 02:34:26+00:00, ,1343384784605569025,en,RT  ENZCBig filing AH last night NVAX went from 3 up to 189 in less than a yearIBIO 7 to 7 in less than 3 mon
396930405,2020-12-28 01:31:24+00:00, ,1343368922024841219,en,And universities like TAMU are requiring students  living on campus to be tested midyear NO symptoms NO test Students have rights
1264354108837818369,2020-12-28 01:26:12+00:00, ,1343367615226384384,en,RT      ENZC has HIVAIDS cure Its called  Now at Texas AampM an
93223785,2020-12-28 01:02:45+00:00, ,1343361715094892544,en,RT  The pandemics real toll 300000 deaths and its not just from the coronavirusOct 21 2020 337 am ET1 hour agohttp
4367546778,2020-12-28 00:14:13+00:00, ,1343349497838133248,en,RT      ENZC has HIVAIDS cure Its called  Now at Texas AampM an
1147279376863703041,2020-12-28 00:06:39+00:00, ,1343347592990752769,en,RT      ENZC has HIVAIDS cure Its called  Now at Texas AampM an
1273807044403965952,2020-12-28 00:01:41+00:00, ,1343346346942672902,en,    ENZC has HIVAIDS cure Its called  Now at Texas AampM and labs all over the world to also produce monoclonal antibody therapeutics for  Merger announced on Big names like Dr Moss Dr Vitetta amp KOLs on Board Pioneers since 1989 
1341429604012179459,2020-12-28 00:01:05+00:00, ,1343346193653497856,en,RT  Free testing is available this week in Bryan College Station and on the Texas AampM University campus Also in Grimes Walker
16292883,2020-12-27 22:23:10+00:00, ,1343321553791025153,en,RT  Free testing is available this week in Bryan College Station and on the Texas AampM University campus Also in Grimes Walker
20528383,2020-12-27 22:22:10+00:00, ,1343321301658836993,en,Free testing is available this week in Bryan College Station and on the Texas AampM University campus Also in Grimes Walker and Waller Counties  
44909299,2020-12-27 20:54:32+00:00, ,1343299248062926855,en,Anyone I know arnd TAMU or anywhr drivable who can host me for 3 weeks in JanMy housemates fly back in town on the 6th and the 15th from CA and BrazilIf possible I d like to not live in my house for that month For reasons related to covid amp sanity ofcourse
1273807044403965952,2020-12-27 20:18:25+00:00, ,1343290158121168898,en,RT   Good that ENZC has monoclonal antibodies that prevent virus escape when  inevitably mutat
948353299467657217,2020-12-27 19:21:03+00:00, ,1343275721502961665,en,  Could there be a chance that any of the big pharma are licensing Enzolytics technology in the current covid medications
801234914,2020-12-27 18:39:06+00:00, ,1343265164422836224,en,RT  Fact COVID19 has killed more people in America than there are students in the entire UT system and TAMU COMBINED Imagin
1236364981936877568,2020-12-27 18:38:04+00:00, ,1343264902572507136,en,RT  ENZC ENOUGH WITH THE  ENOUGH WITH THE LOCKDOWNSENOUGH WITH THE MUTATIONSENZC has fully human mo
1273807044403965952,2020-12-27 18:34:08+00:00, ,1343263916101693441,en,RT  ENZC CEO Gave Roadmap to CURE The key is to produce monoclonal antibodies that target a conserved im
1273807044403965952,2020-12-27 18:34:01+00:00, ,1343263886204694531,en,RT  ENZC ENOUGH WITH THE  ENOUGH WITH THE LOCKDOWNSENOUGH WITH THE MUTATIONSENZC has fully human mo
1329197937444806658,2020-12-27 17:27:58+00:00, ,1343247264458756098,en,RT    Good article If u want  research  Biotech validated by 
2270926592,2020-12-27 17:23:45+00:00, ,1343246202117058562,en,RT    Good article If u want  research  Biotech validated by 
1321230252375482369,2020-12-27 17:21:27+00:00, ,1343245621617172480,en,RT    Good article If u want  research  Biotech validated by 
1273807044403965952,2020-12-27 17:16:29+00:00, ,1343244371630714880,en,  Good article If u want  research  Biotech validated by   5 intl labs Dr F swore under oath in patent hearing utility amp commercial valueOnly fully human  that prevent virus escapeENZC  for   
1136370591517290496,2020-12-27 15:41:25+00:00, ,1343220450206375938,en,RT  ENZCBig filing AH last night NVAX went from 3 up to 189 in less than a yearIBIO 7 to 7 in less than 3 mon
139282864,2020-12-27 15:26:14+00:00, ,1343216629413502978,en,RT  ENZCBig filing AH last night NVAX went from 3 up to 189 in less than a yearIBIO 7 to 7 in less than 3 mon
271137582,2020-12-27 15:20:24+00:00, ,1343215159318212608,en,RT  ENZCBig filing AH last night NVAX went from 3 up to 189 in less than a yearIBIO 7 to 7 in less than 3 mon
2436252518,2020-12-27 15:17:22+00:00, ,1343214394986082306,en,  We were supposed to play Wisconsin this year B4 COVID  Next year we are scheduled to play Texas AampM  We will play anyone
1052386795944435712,2020-12-27 14:39:20+00:00, ,1343204826507710465,en, If you havent heard of it you should check out ENZC They are at Texas AampM working on a vaccine that doesnt have such low temp storage reqs and can prevent virus escape to deal with the mutationsvariants They own the patent on monoclonal antibodies
934061335444447232,2020-12-27 14:33:14+00:00, ,1343203291187044353,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 k
836408961305837568,2020-12-27 14:26:50+00:00, ,1343201679886336003,en,RT  More than a million COVID vaccines will be delivered in Texas by the end of DecemberMore arrive next monthIn addit
1297992444575965184,2020-12-27 14:20:27+00:00, ,1343200070968217602,en,RT  ENZCBig filing AH last night NVAX went from 3 up to 189 in less than a yearIBIO 7 to 7 in less than 3 mon
2424433766,2020-12-27 12:47:55+00:00, ,1343176785253584896,en,RT  More than a million COVID vaccines will be delivered in Texas by the end of DecemberMore arrive next monthIn addit
1136396060178440197,2020-12-27 06:52:06+00:00, ,1343087242085101568,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6
1136396060178440197,2020-12-27 06:51:42+00:00, ,1343087142558433282,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 k
19811171,2020-12-27 06:05:07+00:00, ,1343075418371457024,en,Since March 17 when the county reported its first coronavirus case the Brazos County Health District has reported 11561 cases of the coronavirus 
42973924,2020-12-27 05:20:25+00:00, ,1343064169596121089,en,  I think in most years youd be correct Its a tough year with all the COVID weirdness and we gotta do the best we can Im not convinced TAMU is better than OSU and not just the blowout Bama loss Struggles in wins against bad teams too
47329078,2020-12-27 04:45:01+00:00, ,1343055260395429890,en,RT  ENZCBig filing AH last night NVAX went from 3 up to 189 in less than a yearIBIO 7 to 7 in less than 3 mon
1239685305139068928,2020-12-27 04:35:51+00:00, ,1343052953175908352,en,Biotechs on Campus at Texas AampM University   NVAXIBIOENZC      
101909112,2020-12-27 03:40:48+00:00, ,1343039100476030976,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 k
862760770165026816,2020-12-27 03:27:36+00:00, ,1343035776280367109,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-27 03:26:50+00:00, ,1343035584609021954,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-27 03:26:14+00:00, ,1343035433970589696,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-27 03:26:02+00:00, ,1343035382460342273,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-27 03:25:46+00:00, ,1343035316685262849,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-27 03:25:03+00:00, ,1343035136917442561,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-27 03:23:58+00:00, ,1343034862475771906,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-27 03:23:44+00:00, ,1343034804581744641,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-27 03:23:29+00:00, ,1343034743604985857,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-27 03:23:08+00:00, ,1343034651862953984,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
2953625908,2020-12-27 02:49:59+00:00, ,1343026311997100032,en,Yall all play the same damn game over and over again whether it be TAMU not actually doing anything substantial to help BIPOC or Abbot screwing over BIPOC communities in relation to COVID and his lack of leadership All yall care about is your white freedom to live unchecked 
707288765,2020-12-27 02:33:45+00:00, ,1343022227445395461,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000
1280661826485641217,2020-12-27 02:26:43+00:00, ,1343020456371109888,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6k  known
47329078,2020-12-27 02:24:30+00:00, ,1343019898788839424,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6k
788476965208502272,2020-12-27 02:20:44+00:00, ,1343018949840138246,en,RT  Early Vaccine Doubters Now Show a Willingness to Roll Up Their Sleeves  Dr Timothy Callaghan  
862760770165026816,2020-12-27 02:18:38+00:00, ,1343018420946661376,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6k  known strains  Proven in 5 Univer READY to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID INFLUENZA TOO  TEXAS AampM ITS TIME
862760770165026816,2020-12-27 02:18:23+00:00, ,1343018360951336960,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6k  known strains  Proven in 5 Univer READY to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID INFLUENZA TOO  TEXAS AampM ITS TIME
862760770165026816,2020-12-27 02:18:09+00:00, ,1343018299521568771,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6k  known strains  Proven in 5 Univer READY to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID INFLUENZA TOO  TEXAS AampM ITS TIME
862760770165026816,2020-12-27 02:17:40+00:00, ,1343018180428455938,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6k  known strains  Proven in 5 Univer READY to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID INFLUENZA TOO  TEXAS AampM SAVE  LIVES
862760770165026816,2020-12-27 02:16:42+00:00, ,1343017933803376640,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6k  known strains  Proven in 5 Univer READY to tell the World  ERADICATION  HELP Retweet  Working on COVID INFLUENZA TOO  TEXAS AampM ITS TIME SAVE  LIVES
862760770165026816,2020-12-27 02:15:52+00:00, ,1343017723555586048,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6k  known strains  Proven in 5 Univer READY to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID INFLUENZA TOO  TEXAS AampM ITS TIME SAVE  LIVES
862760770165026816,2020-12-27 02:09:54+00:00, ,1343016223848599553,en, James take on something unique and POWERFUL ENZC tiny Co Recently Merged out of private Clone3 proven to STOP HIV in 6000 strains  How much is Eradication worth Est 110B   They R Father of Monoclonal Antibodies Using on Covid amp Influenza at Texas AampM NOW 100x  in  21
47329078,2020-12-27 02:09:51+00:00, ,1343016210024329218,en,RT   Like to suggest one ENZC FATHER of Monoclonal Antibodies and their Clone3 proven to STOP HIV in 60
862760770165026816,2020-12-27 02:04:06+00:00, ,1343014765124206595,en, Like to suggest one ENZC FATHER of Monoclonal Antibodies and their Clone3 proven to STOP HIV in 6000 strains  Eradication coming 110B est Also using it on Coronavirus  Texas AampM  08 now will move 100x in 21 Patented disruptive tech coming to WORLD
69962237,2020-12-27 01:48:09+00:00, ,1343010752312045568,en,After Texas AampM CorpusChristis mens basketball program paused team activities due to COVID19 protocol the Texas mens basketball teams scheduled contest for Tuesday against the Islanders was canceled Texas wont play next until Saturday January 2 
943320276128935937,2020-12-27 01:38:30+00:00, ,1343008321649987584,en,RT  Remember when everyone freaked out in February because someone in College Station had Coronavirus before the outbreak of
1088465202721492998,2020-12-27 01:36:45+00:00, ,1343007882032402434,en,Remember when everyone freaked out in February because someone in College Station had Coronavirus before the outbreak officially started
1236364981936877568,2020-12-27 00:45:34+00:00, ,1342994999525462036,en,RT  ENZCBig filing AH last night NVAX went from 3 up to 189 in less than a yearIBIO 7 to 7 in less than 3 mon
119271934,2020-12-27 00:30:00+00:00, ,1342991084834725889,en,The Texas AampMCorpus Christi mens basketball program announced on Saturday that they are putting a pause on all team activities due to COVID19 
44700235,2020-12-26 23:53:08+00:00, ,1342981803532046339,en,Early Vaccine Doubters Now Show a Willingness to Roll Up Their Sleeves  Dr Timothy Callaghan   Via          
19544921,2020-12-26 23:20:37+00:00, ,1342973621262811139,en,RT  Texas game with Texas AampMCC cancelled due to COVID19 protocols 
448487089,2020-12-26 22:59:30+00:00, ,1342968306521829378,en,RT  Texas game with Texas AampM CorpusChristi on Tuesday has been cancelled due to positive COVID19 tests within Texas AampM C
1160248804463038464,2020-12-26 22:50:38+00:00, ,1342966078603931648,en,RT  Texas game with Texas AampMCC canceled due to COVID19 protocols 
378785641,2020-12-26 22:35:55+00:00, ,1342962371891965954,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000
520997338,2020-12-26 22:34:46+00:00, ,1342962085949485056,en,RT  ENZCBig filing AH last night NVAX went from 3 up to 189 in less than a yearIBIO 7 to 7 in less than 3 mon
176547801,2020-12-26 22:32:31+00:00, ,1342961516404899840,en,Game between  and Texas AampM Corpus Christi canceled 
15099229,2020-12-26 22:31:49+00:00, ,1342961343473856519,en,Texas game with Texas AampMCC cancelled due to COVID19 protocols 
15099229,2020-12-26 22:31:49+00:00, ,1342961343394172930,en,Texas game with Texas AampMCC canceled due to COVID19 protocols 
804719605868613632,2020-12-26 22:23:03+00:00, ,1342959136296857610,en,Texas game with Texas AampMCC canceled due to COVID19 protocols 
1330899246070046728,2020-12-26 22:13:20+00:00, ,1342956688966606848,en,RT  ENZCBig filing AH last night NVAX went from 3 up to 189 in less than a yearIBIO 7 to 7 in less than 3 mon
25788158,2020-12-26 22:05:38+00:00, ,1342954751634321409,en,RT  Texas game with Texas AampMCC canceled due to COVID19 protocols 
1265461320415092737,2020-12-26 22:02:17+00:00, ,1342953907350339586,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000
1331018898737664000,2020-12-26 22:00:41+00:00, ,1342953507138265088,en,RT  Texas game with Texas AampM CorpusChristi on Tuesday has been cancelled due to positive COVID19 tests within Texas AampM C
1295787042,2020-12-26 21:57:49+00:00, ,1342952784308670465,en,The Longhorns wont face Texas AampMCorpus Christi due to COVID19 
1138516810725318656,2020-12-26 21:57:00+00:00, ,1342952580985577484,en,Texas Basketball TAMUCorpus Christi game canceled due to COVID19 
8940342,2020-12-26 21:51:34+00:00, ,1342951213466312704,en,Texas game with Texas AampMCC canceled due to COVID19 protocols 
15171737,2020-12-26 21:51:30+00:00, ,1342951196471021568,en,Texas game with Texas AampMCC canceled due to COVID19 protocols 
2266556515,2020-12-26 21:50:00+00:00, ,1342950818153164800,en,RT  Texas game with Texas AampMCC cancelled due to COVID19 protocols 
11609152,2020-12-26 21:49:52+00:00, ,1342950785261457408,en,The Texas AampMCorpus Christi mens basketball program announced on Saturday that they are putting a pause on all team activities due to COVID19 
13323862,2020-12-26 21:49:17+00:00, ,1342950637521276929,en,Texas game with Texas AampMCC cancelled due to COVID19 protocols 
241634413,2020-12-26 21:22:00+00:00, ,1342943773320310785,en,RT  ENZCBig filing AH last night NVAX went from 3 up to 189 in less than a yearIBIO 7 to 7 in less than 3 mon
21626757,2020-12-26 21:20:52+00:00, ,1342943485071142912,en,RT  Texas game with Texas AampM CorpusChristi on Tuesday has been cancelled due to positive COVID19 tests within Texas AampM C
101223853,2020-12-26 21:20:12+00:00, ,1342943316745342979,en,RT  Texas game with Texas AampM CorpusChristi on Tuesday has been cancelled due to positive COVID19 tests within Texas AampM C
85605195,2020-12-26 21:20:02+00:00, ,1342943277444640771,en,Texas game with Texas AampM CorpusChristi on Tuesday has been cancelled due to positive COVID19 tests within Texas AampM CorpusChristis program per release
893568674266828800,2020-12-26 20:06:20+00:00, ,1342924729963974656,en,RT  ENZCBig filing AH last night NVAX went from 3 up to 189 in less than a yearIBIO 7 to 7 in less than 3 mon
1213874422878064641,2020-12-26 19:59:30+00:00, ,1342923011133898752,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000
2252519420,2020-12-26 19:47:09+00:00, ,1342919902399787013,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000
1193585711829671936,2020-12-26 18:51:21+00:00, ,1342905857496018946,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000
1276267646867181570,2020-12-26 18:07:58+00:00, ,1342894943614996480,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000
906008179,2020-12-26 17:36:20+00:00, ,1342886979558641664,en,Julys  previewed the  Institute for Quantum Science amp Engineerings virtual Summer School 2020 showcase on  featuring  winners  members and cosponsorship by  and     
1302912310370021379,2020-12-26 17:22:41+00:00, ,1342883544302055427,en,RT   Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000
934681,2020-12-26 17:21:13+00:00,c3f37afa9efcf94b,1342883178420330496,en,    Lots of VCs moving here like  and  but location less important than ever for investors especially postCOVID
44700235,2020-12-26 17:15:07+00:00, ,1342881641727991810,en,Alum Benika Dixon  is putting public health into practice coordinating COVID19 testing logistics  and conducting COVID19 surveillance amp research         
1297662027725443075,2020-12-26 17:10:54+00:00, ,1342880579172392967,en,RT  if you drank college station water dont worry about whats in the covid vaccine
862760770165026816,2020-12-26 16:05:19+00:00, ,1342864074841837568,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Theyre ready to tell the World  HUGE new tech  ERADICATION  Retweet  Working on COVID Influenza  TOO  TEXAS AampM
862760770165026816,2020-12-26 16:02:04+00:00, ,1342863258890379266,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Theyre getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-26 16:00:47+00:00, ,1342862933290708993,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-26 16:00:11+00:00, ,1342862782606110720,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-26 15:59:53+00:00, ,1342862709616857090,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-26 15:59:31+00:00, ,1342862614380965888,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-26 15:57:18+00:00, ,1342862060053360641,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-26 15:57:03+00:00, ,1342861996287397890,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  HELP them pls Retweet  Working on COVID TOO  TEXAS AampM
862760770165026816,2020-12-26 15:55:30+00:00, ,1342861607227953152,en, Want EVERYONE to know that Enzolytics ENZC has proven that their Clone3 CAN STOP HIV in 98 of the 6000 known strains  Proven in 5 Universities  Their getting ready to tell the World  ERADICATION  help them get the word  Retweet  Working on COVID TOO  TEXAS AampM
737323762132123653,2020-12-26 15:45:32+00:00, ,1342859095435599873,en,Ohio State dont deserve it idc idc idc Shouldve blamed COVID and gave it to Texas AampM 
862760770165026816,2020-12-26 15:38:18+00:00, ,1342857276999127041,en, Hi Paula hope youre watching ENZC too  Exciting yr coming up  Will be Current soon and their Monoclonal Antibodies already shown to STOP HIV virus 6000 strains  Using tech on Coronavirus now at Texas AampM  I believe 100x this yr from current  Safe 21
732902679102382080,2020-12-26 14:55:14+00:00, ,1342846440188461057,en,RT     UniMelbMDHS BrownMedicine harvardmed Col
1265461320415092737,2020-12-26 14:16:17+00:00, ,1342836636791549954,en,RT  ENZCCan clone the Immune System of any species in Animal Kingdom Soon the OTC and Entire Market will recognize E
1042157810388217856,2020-12-26 13:40:11+00:00, ,1342827552453353477,en,  Can you imagine  kai wannan kasa tamu saidai gyaran Allah  thats why they dont want the virus to go mana
1436917579,2020-12-26 13:28:54+00:00, ,1342824712527876102,en,RT  ENZCTrue Story Dr Fauci swore under oath that BioClonetics MONOCLONAL ANTIBODY known as CLONE 3 has utility amp
63885042,2020-12-26 12:48:06+00:00, ,1342814443089092608,en,RT  ENZCTrue Story Dr Fauci swore under oath that BioClonetics MONOCLONAL ANTIBODY known as CLONE 3 has utility amp
19811171,2020-12-26 06:17:10+00:00, ,1342716063079927809,en,The curriculum includes lessons on nursing home infection control best practices testing treatment personal protective equipment and other critical issues 
23508843,2020-12-26 04:19:35+00:00, ,1342686473305264129,en,RT    The next wave will be much bigger ENZC is on the verge of being Pink current and will skyroc
1340002469816856577,2020-12-26 03:16:29+00:00, ,1342670592638595073,en,RT  ENZCTrue Story Dr Fauci swore under oath that BioClonetics MONOCLONAL ANTIBODY known as CLONE 3 has utility amp
334304825,2020-12-26 01:59:52+00:00, ,1342651312748572679,en,RT  It is okay to feel anxious sad or distressed when you go home for the holidays COVID may be causing a large amount of stre
3413168303,2020-12-26 01:57:41+00:00, ,1342650761285689344,en,RT  ENZCTrue Story Dr Fauci swore under oath that BioClonetics MONOCLONAL ANTIBODY known as CLONE 3 has utility amp
1335779329670848517,2020-12-26 01:28:57+00:00, ,1342643531022823424,en,RT    The next wave will be much bigger ENZC is on the verge of being Pink current and will skyroc
852386598478106625,2020-12-26 01:04:49+00:00, ,1342637459172159489,en,RT  Fact COVID19 has killed more people in America than there are students in the entire UT system and TAMU COMBINED Imagin
2717307654,2020-12-26 00:46:39+00:00, ,1342632886181117954,en,RT  Fact COVID19 has killed more people in America than there are students in the entire UT system and TAMU COMBINED Imagin
1237721474288451588,2020-12-26 00:46:17+00:00, ,1342632791389966336,en,RT   There is this small little company working at Texas AampM with Warp Speed that focuses on immutable sites a
193598811,2020-12-26 00:38:43+00:00, ,1342630890241990662,en,RT  ENZCTrue Story Dr Fauci swore under oath that BioClonetics MONOCLONAL ANTIBODY known as CLONE 3 has utility amp
